"ref_area.label","source.label","indicator.label","classif1.label","time","obs_value","note_indicator.label","note_source.label"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2000",493.209,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1999",512,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1999",692.193,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Grecia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1999",545.678,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: GRC - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio | Cobertura de sectores institucionales: Sector privado únicamente"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2024",840,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2024",1402.671,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2024",909.2,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2023",700,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2023",1165.041,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2023",756.888,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2022",622,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2022",8644.994,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2022",654.996,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2021",564,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2021",6310.75,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2021",667.066,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2020",539,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2020",6288.657,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2020",615.644,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2019",498,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2019",5899.296,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2019",557.498,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2018",457,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2018",4735.046,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2018",539.696,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2017",435,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2017",4958.019,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2017",491.411,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2016",414,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2016",4930.073,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2016",458.258,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2015",402,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2015",4660.04,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2015",446.024,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2014",401,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2014",3234.788,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2014",532.729,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2013",396,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2013",3100.727,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2013",525.935,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2012",373,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2012",3022.281,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2012",479.226,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2011",373,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2011",2514.512,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2011",519.199,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2010",373,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2010",2661.894,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2010",494.492,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2009",373,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2009",2393.745,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2009",520.254,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2008",365,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2008",2059.706,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2008",536.826,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Euro (EUR)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2007",2298,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2007",3800.609,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2007",428.369,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2006",2169.65,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2006",3574.767,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2006",371.656,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2005",2080.75,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2005",3382.2,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2005",349.751,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2004",1951.25,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2004",3284.369,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2004",323.358,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2003",1858.5,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2003",3165.993,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2003",277.182,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2002",1800,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2002",3093.137,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2002",228.668,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2001",1700,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2001",2911.858,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2001",203.799,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2000",1700,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2000",2989.867,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2000",205.372,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: HRV - Kuna (HRK)","Período de referencia de los datos: Diciembre"
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1999",1500,"Moneda: HRV - Kuna (HRK)",
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1999",2679.725,"Moneda: HRV - Kuna (HRK)",
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1999",210.919,"Moneda: HRV - Kuna (HRK)",
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","1998",1370,"Moneda: HRV - Kuna (HRK)",
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","1998",2492.189,"Moneda: HRV - Kuna (HRK)",
"Croacia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","1998",215.298,"Moneda: HRV - Kuna (HRK)",
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2024",4300,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2024",1964.72,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2024",1080.189,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2023",3600,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2023",1708.682,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2023",856.395,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2022",3010,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2022",1545.396,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2022",675.227,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2021",2800,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2021",1463.846,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2021",725.029,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2020",2600,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2020",1411.502,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2020",666.711,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2019",2250,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2019",1228.611,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2019",586.033,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2018",2100,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2018",1119.67,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2018",581.441,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2017",2000,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2017",1065.789,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2017",529.194,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Moneda local","2016",1850,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: $ PPA 2021","2016",1006.176,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
"Polonia","ADM - Legislación Laboral","Salario mínimo nominal mensual bruto","Divisa: Dólar estadounidense","2016",469.212,"Tipo de salario mínimo: Salario mínimo único nacional | Moneda: POL - Zloty (PLN)","Repositorio: Eurostat | Período de referencia de los datos: Julio"
